O3,Theta_K,Temp,RH,q,N,Alt,malr,Ri,u,v
68.4,302.8793,21.9842,59.4317,10.7617635,307.375785,959.2,4.80704432,-17.5089357,3.04053762,-2.52832165
68.1,302.902,21.9336,59.6954,10.7856784,307.32245,966.8,4.80206157,-17.0222318,2.84288255,-2.86610893
68.2,302.8444,21.7993,59.8719,10.738929,306.916651,975.4,4.8079654,-18.0881445,2.55789164,-3.02958997
68,302.9644,21.8432,60.1315,10.8243873,307.124583,984.2,4.79388124,-21.0596448,2.32780743,-2.84892147
67.5,302.9742,21.7729,60.3535,10.8281634,306.943853,993.4,4.79207119,-25.0797855,1.81568755,-2.8747102
67.5,302.925,21.645,60.4849,10.7770773,306.499765,1000.9,4.79879115,-27.5638577,1.38861641,-2.97166628
68,302.9429,21.5934,60.6784,10.7863216,306.372883,1007.7,4.79633804,-31.385842,1.4742334,-2.71871829
68.6,302.845,21.4179,60.908,10.7213867,305.896464,1016,4.80472503,-27.7090056,1.94177663,-2.71558798
69,302.8894,21.3741,61.2396,10.7622761,305.88797,1025.4,4.79688624,-25.5992345,2.1993785,-2.71748969
68.6,302.8011,21.2033,61.3307,10.6761374,305.264124,1035.3,4.80909072,-18.8552427,2.57202339,-3.23556248
68,302.8319,21.1563,61.5466,10.692764,305.146517,1044.7,4.80540144,-14.4882442,3.25684286,-3.45409631
67.4,302.875,21.1166,61.7223,10.7076923,304.992114,1052.8,4.80213528,-14.2181339,3.35248685,-3.46312459
67.8,302.908,21.0743,61.8345,10.708808,304.782478,1059.9,4.80124093,-14.7289403,3.25481601,-3.47589763
68.5,302.865,20.9539,61.9552,10.6603317,304.348175,1067.9,4.80773792,-18.7539852,2.46414577,-3.47977425
68.2,302.9506,20.9652,62.0003,10.6847814,304.225089,1075.2,4.80363766,-22.2936197,2.1195606,-3.29874277
68.2,302.9398,20.8727,62.0717,10.6465502,303.808823,1083,4.80881572,-31.1002382,1.55209771,-2.96705999
68,302.9606,20.824,62.1475,10.6363281,303.557431,1090.2,4.80980815,-32.4346723,1.48058236,-2.94709
68.3,302.9728,20.7659,62.2127,10.6182053,303.26577,1098.1,4.81204014,-37.623666,1.530943,-2.67567801
68.4,302.9002,20.6253,62.3849,10.5642315,302.856697,1105.8,4.81926272,-34.6038885,2.01495516,-2.54948149
67.8,303.0038,20.6528,62.707,10.6466803,303.063557,1114,4.80515122,-29.5518028,2.42946984,-2.55007151
67.6,302.9286,20.5045,62.9298,10.5963696,302.669911,1121.9,4.8115653,-26.9314503,2.73988989,-2.53246212
66.7,302.8795,20.3898,63.1285,10.5632216,302.363271,1127.7,4.81553636,-22.9994318,3.08790327,-2.65336335
67.7,303.1598,20.5971,63.231,10.7257677,302.873092,1132.9,4.79038725,-20.860142,3.16838063,-2.81174455
68.4,303.0187,20.3999,63.1879,10.5956902,302.101494,1138.7,4.80995103,-23.1178437,2.64292025,-3.10499256
68.6,302.9888,20.3082,63.2913,10.5607685,301.775434,1144.8,4.81461802,-25.6751328,2.15984435,-3.24443495
68.6,302.9656,20.2187,63.6636,10.5727559,301.721395,1152.1,4.81100597,-26.8735695,1.88512336,-3.34267612
68.7,303.0094,20.1879,64.1215,10.6383646,301.896056,1160.1,4.79890799,-32.0456258,1.45156585,-3.21730209
68.7,302.9304,20.0379,64.4285,10.5995461,301.581767,1168.2,4.80326351,-36.7346749,1.2721908,-3.0800033
68.4,302.9329,19.964,64.7467,10.6129753,301.482797,1176.4,4.79966584,-38.7330947,1.45674301,-2.92468845
68.6,302.9518,19.9037,65.0487,10.6328597,301.39607,1185.4,4.79516127,-41.4943878,1.89160736,-2.55260377
68.4,302.8792,19.7521,65.3152,10.586559,301.007186,1194.6,4.80081411,-35.9286907,2.39463403,-2.48706335
68,302.9102,19.6989,65.6512,10.6167574,300.957663,1204.6,4.79459715,-28.4412485,2.81333618,-2.70816627
68.1,302.9399,19.6366,65.8988,10.6273203,300.771722,1214.5,4.79170144,-23.804428,3.1558019,-2.91709113
68.1,302.9865,19.5899,66.0686,10.635514,300.55154,1223.6,4.78948387,-21.4301605,3.3915234,-3.04125603
68.3,302.8899,19.4072,66.2281,10.5515359,299.943467,1233.6,4.80128951,-20.7553067,3.38333423,-3.24563461
67.9,302.867,19.2984,66.3392,10.508541,299.504209,1243.7,4.80713433,-21.6962477,3.34527884,-3.1976111
68.3,302.9732,19.3109,66.6927,10.5847371,299.629719,1253.6,4.79380313,-25.28108,3.1230453,-2.95460804
68.6,302.924,19.1662,66.8052,10.519041,299.065853,1262.7,4.80306091,-30.4314716,2.81530834,-2.78389932
